-5.686961924300000248e+00,-2.569814833000000132e+00,1.757149082749999991e+01
-5.578994685899999695e+00,-2.569171074799999843e+00,1.741265920629999897e+01
-5.596783190500000060e+00,-2.421431654500000086e+00,1.731469090410000078e+01
-5.658121588200000218e+00,-2.268367075800000077e+00,1.727610001069999868e+01
-5.092777129099999911e+00,-2.944774252299999784e+00,1.701518602049999984e+01
-5.017156970000000271e+00,-2.739933643100000094e+00,1.673232649099999847e+01
-4.756424756000000365e+00,-2.904810254500000077e+00,1.648850337360000040e+01
-5.419271976700000160e+00,-2.749437882000000055e+00,1.732984867020000053e+01
-4.646043350600000288e+00,-3.061668264200000156e+00,1.645837728529999922e+01
-5.537639757600000046e+00,-2.720588411500000081e+00,1.747916483279999866e+01
-5.477287129999999671e+00,-2.562148740800000102e+00,1.725764921049999856e+01
-5.882503061399999567e+00,-3.005311248099999943e+00,1.822388524429999990e+01
-6.168147934300000301e+00,-2.746674630199999800e+00,1.842548786960000129e+01
-6.037554878099999911e+00,-2.631268259000000054e+00,1.813709951179999891e+01
-6.251267322900000423e+00,-2.803192587299999872e+00,1.859481799559999970e+01
-4.687104267799999668e+00,-3.278962192199999848e+00,1.670104030770000136e+01
-5.709892086400000011e+00,-2.852790280299999814e+00,1.784272312970000129e+01
-5.085954328599999741e+00,-3.197411465200000080e+00,1.721733562040000010e+01
-6.088614494799999832e+00,-2.696643523700000156e+00,1.826686293679999906e+01
-5.840735173299999694e+00,-2.751873388499999962e+00,1.794981194360000032e+01
-5.520497887500000367e+00,-3.117639384799999913e+00,1.778745725279999945e+01
-4.325821674400000205e+00,-3.363086799199999977e+00,1.624198669529999961e+01
-5.233034215600000039e+00,-3.129048475199999846e+00,1.737556873890000020e+01
-5.370359750599999593e+00,-3.146911950399999824e+00,1.759191247840000116e+01
-5.381632338600000232e+00,-2.989150148499999826e+00,1.747595317880000110e+01
-6.058016787899999755e+00,-2.832803009200000055e+00,1.833634697329999952e+01
-4.576287911799999719e+00,-3.248128510899999988e+00,1.651267120159999990e+01
-4.856217603500000202e+00,-3.342120504599999986e+00,1.700202057970000169e+01
-5.080397804599999567e+00,-3.359896988400000062e+00,1.734562655299999889e+01
-5.911735636599999566e+00,-3.663274700900000180e+00,1.881922070470000108e+01
-5.915234500799999573e+00,-3.433006335099999973e+00,1.863100185280000076e+01
-6.091451828900000365e+00,-3.080138761100000178e+00,1.859307004800000129e+01
-5.449132052699999562e+00,-3.643021039100000191e+00,1.812397257119999949e+01
-4.805798318999999985e+00,-3.681611631400000029e+00,1.721315822240000060e+01
-5.320593794399999688e+00,-3.321195216000000006e+00,1.766529101060000073e+01
-4.718446779999999841e+00,-3.399322086300000212e+00,1.684805947119999914e+01
-5.684237958899999832e+00,-3.918356087499999862e+00,1.869986051149999895e+01
-4.580199814400000236e+00,-3.484743555800000170e+00,1.671709557149999981e+01
-5.810722886699999812e+00,-3.457176141200000163e+00,1.849806773319999920e+01
-5.714063955800000372e+00,-3.735777792699999988e+00,1.859028469709999953e+01
-5.597368878200000175e+00,-3.317661655000000209e+00,1.806811513199999908e+01
-5.839593781299999620e+00,-3.271170611700000119e+00,1.838421386990000173e+01
-5.542937415099999932e+00,-3.495365314399999868e+00,1.813752280909999826e+01
-5.791854343899999868e+00,-3.918176792000000130e+00,1.885749069390000088e+01
-5.728659894299999777e+00,-3.257235194799999789e+00,1.820986810999999861e+01
-5.180242337600000191e+00,-3.523003567399999980e+00,1.762896782010000152e+01
-6.143369746700000356e+00,-3.375708960699999928e+00,1.891736945859999963e+01
-5.962416671499999765e+00,-3.262303681800000188e+00,1.855684420680000102e+01
-5.467080806000000237e+00,-3.900234338200000206e+00,1.836626140510000127e+01
-5.049806312600000346e+00,-3.791355020600000181e+00,1.766304047299999880e+01
-5.362864354500000097e+00,-3.908849890800000004e+00,1.822066427760000096e+01
-4.638635316800000297e+00,-3.673689781599999815e+00,1.696140455409999959e+01
-4.238046652499999567e+00,-3.520941838700000215e+00,1.624584137860000155e+01
-4.750989950900000203e+00,-3.708695859200000111e+00,1.715551738159999928e+01
-4.936566500499999677e+00,-3.755695524500000104e+00,1.746706938250000007e+01
-5.236239441999999578e+00,-3.867920972499999888e+00,1.800064542149999980e+01
-5.704839214599999764e+00,-3.435061384499999981e+00,1.832425837810000147e+01
-4.350840428699999762e+00,-3.536323821599999917e+00,1.642413273920000094e+01
-5.593748490900000370e+00,-3.776857355799999816e+00,1.844837847319999824e+01
-4.187313416700000346e+00,-3.434676373999999921e+00,1.609902920220000055e+01
-5.567974978399999664e+00,-3.938522649599999870e+00,1.854633584830000004e+01
-4.791409908300000353e+00,-3.523493850299999952e+00,1.705929655699999969e+01
-6.184023101700000247e+00,-3.117098268599999944e+00,1.875982619959999909e+01
-5.687849224399999848e+00,-3.639871301999999975e+00,1.847132073390000073e+01
-5.643604497800000175e+00,-3.143805905799999856e+00,1.798992215959999896e+01
-5.600728441200000240e+00,-3.602503615399999859e+00,1.831221303099999886e+01
-5.154179123899999659e+00,-3.810569412600000039e+00,1.783221495269999934e+01
-5.436535732000000287e+00,-3.486029935299999938e+00,1.797368439490000114e+01
-4.463491212200000113e+00,-3.556572650800000179e+00,1.660629687260000154e+01
-5.174061762300000034e+00,-3.379490105299999936e+00,1.749940275419999836e+01
-4.946122026500000324e+00,-3.604297627599999831e+00,1.735397448619999849e+01
-5.772114659599999698e+00,-3.113019682700000068e+00,1.815248593460000137e+01
-5.140504724200000375e+00,-3.673828557299999797e+00,1.769734962029999892e+01
-6.070418674599999953e+00,-3.302149676500000020e+00,1.874864766259999982e+01
-5.322194478200000134e+00,-3.499669858499999897e+00,1.781749705140000017e+01
-5.494085597099999774e+00,-3.751258517900000200e+00,1.828076418550000071e+01
-5.919122926100000015e+00,-3.125061582499999879e+00,1.837813187689999950e+01
-5.078121169000000101e+00,-3.501080751699999993e+00,1.746083598990000141e+01
-6.043051284299999715e+00,-3.558056912800000138e+00,1.892340000960000168e+01
-5.464852075899999662e+00,-3.289211023300000036e+00,1.784993784519999949e+01
-6.010387380500000098e+00,-3.470913731600000052e+00,1.880233891319999984e+01
-5.791763190900000247e+00,-3.757695347399999886e+00,1.872260612630000054e+01
-5.818816380400000376e+00,-3.604885492499999788e+00,1.863396055449999977e+01
-4.970493552899999834e+00,-3.363756897400000057e+00,1.718773252560000131e+01
-5.773274766400000146e+00,-2.953325599099999810e+00,1.802008128820000010e+01
-6.150855099100000167e+00,-2.874309439000000133e+00,1.850732013140000021e+01
-5.627726914700000194e+00,-3.013742303399999933e+00,1.785742117739999912e+01
-5.933177550799999977e+00,-2.813458829600000044e+00,1.813706675119999900e+01
-4.456408748000000308e+00,-3.314841250100000192e+00,1.639293302200000113e+01
-6.275498757300000285e+00,-2.956840427099999946e+00,1.875937725749999885e+01
-5.165643464100000415e+00,-3.021363371100000084e+00,1.718632975950000130e+01
-5.512790310399999782e+00,-2.975747579800000153e+00,1.765699732710000092e+01
-4.812798139899999939e+00,-3.220502680100000070e+00,1.683623479879999962e+01
-6.038525973099999611e+00,-2.991193705600000197e+00,1.844078511940000098e+01
-4.992714352100000141e+00,-3.148137326600000119e+00,1.703925030919999983e+01
-5.579185206700000066e+00,-2.829351866600000154e+00,1.763140166630000039e+01
-5.676276297800000314e+00,-2.726405945199999792e+00,1.768730492459999937e+01
-5.252289150700000242e+00,-2.627579708999999930e+00,1.698271751809999941e+01
-5.224252752499999986e+00,-2.816919315099999821e+00,1.710059057619999834e+01
-5.337944182400000237e+00,-2.671137068799999792e+00,1.714486916710000131e+01
-5.889929041300000279e+00,-2.516685026299999794e+00,1.782445156609999870e+01
-5.457375085699999850e+00,-2.447727234299999832e+00,1.713238310750000082e+01
-4.957266619500000360e+00,-3.023743455900000043e+00,1.688281943699999843e+01
-5.809778019200000365e+00,-2.643927030700000014e+00,1.781377952040000068e+01
-5.086197957699999606e+00,-2.803371995000000005e+00,1.688681313700000075e+01
-5.724366727199999616e+00,-2.376361087299999841e+00,1.746389841550000099e+01
-5.961774765500000406e+00,-2.571564764200000131e+00,1.797586408109999923e+01
-5.808475052500000402e+00,-2.397335381600000037e+00,1.760482076470000123e+01
-4.874201787099999628e+00,-2.776557804799999918e+00,1.655348735589999976e+01
-5.242267771499999895e+00,-2.219505335000000024e+00,1.662535705510000028e+01
-4.559935029800000095e+00,-2.988000021199999967e+00,1.627027145179999934e+01
-5.565770833300000220e+00,-2.205109354000000188e+00,1.708758459750000114e+01
-5.336161396399999646e+00,-2.002918152299999921e+00,1.658114386209999935e+01
-4.831474999200000120e+00,-2.619167780699999781e+00,1.635867362899999833e+01
-4.674339807900000032e+00,-2.650399133500000115e+00,1.615451028640000075e+01
-4.978533690399999934e+00,-2.200556612599999795e+00,1.622276092459999930e+01
-5.148950058599999657e+00,-1.953908445499999980e+00,1.626550082340000003e+01
-4.460797911000000227e+00,-2.994693913299999899e+00,1.613053891279999874e+01
-4.710780948900000098e+00,-2.787292228200000110e+00,1.632289578259999985e+01
-5.329428350599999753e+00,-2.252191836000000169e+00,1.678059939030000081e+01
-4.947452848400000214e+00,-2.403847125099999982e+00,1.634790364339999869e+01
-5.273749178100000101e+00,-1.944480940999999907e+00,1.644056315039999916e+01
-4.884896503900000297e+00,-2.165003832700000075e+00,1.605564670389999904e+01
-4.412157402000000062e+00,-2.838433049899999894e+00,1.592803421980000067e+01
-4.350360001200000326e+00,-3.012775328100000038e+00,1.598380670979999962e+01
-4.732496183600000350e+00,-2.339347515400000077e+00,1.597861648579999994e+01
-4.217321333700000174e+00,-3.204519364099999823e+00,1.594976335019999958e+01
-3.439399550400000116e+00,-1.791072590900000039e+00,1.301071439020000042e+01
-3.035685507100000180e+00,-2.015688234699999803e+00,1.250033536009999935e+01
-3.152371183500000118e+00,-2.100443331700000194e+00,1.280689644769999980e+01
-3.569012328599999950e+00,-1.666123549799999992e+00,1.311842841810000060e+01
-2.977502081899999986e+00,-2.385737496900000032e+00,1.278559640930000008e+01
-2.914397201299999907e+00,-2.323381254400000095e+00,1.260225089799999942e+01
-3.718733327199999827e+00,-1.263061998099999972e+00,1.296792840870000063e+01
-3.610482090900000163e+00,-1.455143970800000019e+00,1.297118448940000057e+01
-4.033643074899999625e+00,-1.471083907799999979e+00,1.377326061650000000e+01
-3.409289995700000020e+00,-1.362905754600000074e+00,1.249987752800000074e+01
-3.316362247999999902e+00,-1.864137594400000042e+00,1.286006846919999980e+01
-3.692054012599999879e+00,-1.462024006899999895e+00,1.312984482180000079e+01
-3.505836009499999850e+00,-1.619244103099999998e+00,1.295139604320000082e+01
-3.358139255499999809e+00,-1.552591642399999916e+00,1.260653251409999953e+01
-3.864739662799999920e+00,-1.086187914699999979e+00,1.305088356629999957e+01
-3.574836187799999898e+00,-1.312264470299999930e+00,1.275322249050000067e+01
-3.347181521800000059e+00,-2.115816228999999993e+00,1.318468532490000023e+01
-3.477950561400000140e+00,-1.900627611300000019e+00,1.319865588300000070e+01
-3.482176962700000100e+00,-2.020330599299999808e+00,1.333369431270000049e+01
-3.612841967100000051e+00,-1.755971836200000080e+00,1.329522351660000012e+01
-3.945330679600000057e+00,-1.600804081199999951e+00,1.374724566569999951e+01
-2.840087116099999864e+00,-2.523435553300000134e+00,1.267695323979999955e+01
-3.254531830399999937e+00,-2.050012602299999820e+00,1.294285879389999927e+01
-3.849749893199999828e+00,-1.721324988099999898e+00,1.369796968400000026e+01
-3.814091961099999928e+00,-1.606526076400000003e+00,1.350982387410000030e+01
-3.368575423199999808e+00,-1.952680955599999990e+00,1.305103187209999938e+01
-3.903710243999999996e+00,-1.963022597399999958e+00,1.405491649110000019e+01
-3.526904861899999855e+00,-2.647127860799999954e+00,1.408271820540000085e+01
-2.889122449999999898e+00,-2.802756054400000085e+00,1.306474012470000012e+01
-2.797099001399999896e+00,-2.736869765499999829e+00,1.282398796630000071e+01
-3.169305456800000087e+00,-2.906588171000000109e+00,1.369492691449999988e+01
-3.914011387700000011e+00,-2.159558327800000121e+00,1.428286833920000021e+01
-3.321653966099999966e+00,-2.836778354799999846e+00,1.390341610649999993e+01
-3.439821108199999866e+00,-2.368785842099999872e+00,1.362537562179999995e+01
-3.847859609299999928e+00,-1.895841238200000056e+00,1.387990363800000004e+01
-3.431219652999999870e+00,-2.183711158399999963e+00,1.341275591029999958e+01
-3.102155742299999908e+00,-2.638634910499999986e+00,1.328560927340000042e+01
-2.968751115199999902e+00,-2.862232308799999903e+00,1.327568355510000053e+01
-2.655066049599999811e+00,-2.688426281299999943e+00,1.250898234539999976e+01
-3.510025433200000045e+00,-2.862763360499999798e+00,1.428053433910000081e+01
-3.531327457899999800e+00,-2.331162903000000064e+00,1.375517937879999941e+01
-4.066401486700000234e+00,-1.687508094200000031e+00,1.406401377879999970e+01
-2.977121902099999939e+00,-2.859251277699999871e+00,1.328804716219999982e+01
-2.695822893699999945e+00,-2.648205724099999880e+00,1.254186466550000034e+01
-4.166161132200000061e+00,-1.677345120800000089e+00,1.423830977080000082e+01
-3.594136322299999797e+00,-2.015258944000000163e+00,1.353603591190000088e+01
-3.235270847299999808e+00,-2.739007151600000078e+00,1.363924814990000023e+01
-3.189107475100000144e+00,-2.455967676399999799e+00,1.325283818439999983e+01
-3.328956569399999843e+00,-3.052233244299999981e+00,1.414590793910000066e+01
-3.117175237100000107e+00,-2.382018521000000000e+00,1.304079587840000087e+01
-3.707867320100000086e+00,-3.266566722499999909e+00,1.507670289009999998e+01
-3.940522188900000167e+00,-2.619568939700000154e+00,1.482086990300000018e+01
-4.021511401599999758e+00,-2.221844592400000096e+00,1.454851264390000054e+01
-3.484384769900000123e+00,-3.163769169800000114e+00,1.455281151720000032e+01
-3.721855038999999810e+00,-3.266934307300000118e+00,1.510304678860000038e+01
-4.049966107800000437e+00,-3.140527182500000070e+00,1.557751344349999911e+01
-4.103785254699999996e+00,-2.199349984899999999e+00,1.467726331399999928e+01
-4.256781338399999726e+00,-1.718418895799999957e+00,1.445009344890000058e+01
-4.122826813499999687e+00,-1.885150790099999973e+00,1.437872122769999983e+01
-4.110103707799999562e+00,-2.851420815100000006e+00,1.538188636319999958e+01
-4.208575430699999842e+00,-1.905091472599999891e+00,1.455901142719999974e+01
-3.842707581800000050e+00,-2.983260013000000210e+00,1.502584451100000074e+01
-4.080602708999999884e+00,-2.337124590300000193e+00,1.478065083659999956e+01
-4.031559292099999858e+00,-3.422920423199999895e+00,1.584343580280000019e+01
-3.485665595700000008e+00,-3.015240969500000201e+00,1.439735986550000035e+01
-3.937279935999999925e+00,-2.998453287599999850e+00,1.521746191559999950e+01
-4.236979500200000359e+00,-2.025844994299999868e+00,1.474002769960000059e+01
-3.857069524099999924e+00,-2.595372860699999951e+00,1.464031784940000058e+01
-3.622084866699999850e+00,-3.076270200599999782e+00,1.471532741520000087e+01
-3.765878950499999878e+00,-2.518789649299999933e+00,1.438974131330000006e+01
-3.608991587099999787e+00,-2.920974911800000129e+00,1.452601474789999969e+01
-4.240708247199999725e+00,-2.179102042199999811e+00,1.490979922580000050e+01
-3.924443530800000079e+00,-2.275747818800000211e+00,1.442568787859999979e+01
-4.316551887500000184e+00,-1.768116859300000066e+00,1.461380354419999961e+01
-4.391521782899999948e+00,-1.509459774199999993e+00,1.447805265090000049e+01
-3.747528753300000126e+00,-2.955771763900000071e+00,1.482003702149999924e+01
-4.936831703900000257e+00,-1.773787216399999922e+00,1.577070699409999932e+01
-4.788759118799999825e+00,-1.695917521900000002e+00,1.541322549600000080e+01
-4.647284223299999795e+00,-2.215784223800000063e+00,1.570314662350000035e+01
-4.883872442600000419e+00,-1.713264384699999976e+00,1.560813329079999967e+01
-4.297359919399999839e+00,-2.693118513599999986e+00,1.556111187750000013e+01
-4.792493656599999596e+00,-2.148869375999999942e+00,1.590146616100000010e+01
-4.741417984499999960e+00,-1.901740174700000008e+00,1.554409735239999968e+01
-4.637269097499999937e+00,-2.058809393899999840e+00,1.551776124090000053e+01
-4.613018760100000115e+00,-2.438626819400000034e+00,1.587636487139999986e+01
-4.421940390599999660e+00,-1.717695821199999973e+00,1.475576583069999970e+01
-4.337086818000000399e+00,-2.527191475600000015e+00,1.545850595449999965e+01
-4.553190241900000323e+00,-2.377090833000000014e+00,1.569996924630000024e+01
-4.259365098600000010e+00,-2.481940666399999884e+00,1.526621579400000073e+01
-4.642066522400000395e+00,-1.778450297100000022e+00,1.522874985189999997e+01
-4.346705719300000048e+00,-2.751334476299999832e+00,1.571452980089999940e+01
-4.416309647400000316e+00,-2.577011472100000145e+00,1.565843656700000075e+01
-4.900600128199999794e+00,-1.961574695699999982e+00,1.590302733839999938e+01
-4.231801136399999663e+00,-2.641520819600000181e+00,1.538464476150000060e+01
-4.256800753900000345e+00,-2.354203383499999802e+00,1.512572284750000051e+01
-4.355487762900000170e+00,-2.179360753300000120e+00,1.512303868170000065e+01
-4.646836758900000142e+00,-1.902297763199999991e+00,1.536920228520000009e+01
-4.539752275099999679e+00,-1.924529773399999977e+00,1.519413994139999957e+01
-4.420330548699999973e+00,-2.286148718200000207e+00,1.535682310360000002e+01
-4.521559956699999994e+00,-1.706460807900000098e+00,1.492866317100000018e+01
-4.380465612200000081e+00,-2.033551655800000191e+00,1.501444467049999965e+01
-4.491683791599999864e+00,-1.480723588700000093e+00,1.463335962919999922e+01
-4.766712743100000260e+00,-2.031051502199999970e+00,1.572843728099999971e+01
-4.468488409599999933e+00,-2.130645512400000108e+00,1.528093660410000076e+01
-4.367069494899999960e+00,-1.892669508800000067e+00,1.483988639919999919e+01
-4.486773817599999603e+00,-2.658537560800000144e+00,1.587580745530000037e+01
-4.657838546799999868e+00,-1.604994531200000019e+00,1.507369755240000053e+01
-4.742976489000000129e+00,-1.652732874600000068e+00,1.528239117560000082e+01
-4.274236266099999959e+00,-2.944403647700000182e+00,1.578522617239999981e+01
-4.466537681900000223e+00,-1.871106879100000064e+00,1.500152863119999935e+01
-4.158594973799999650e+00,-3.096149654900000048e+00,1.573191035950000050e+01
-4.607147258400000389e+00,-1.527240252299999934e+00,1.489702156120000076e+01
-4.529911973099999933e+00,-2.226413934099999992e+00,1.549666745889999930e+01
-4.579846580599999939e+00,-1.741759026600000038e+00,1.507431740410000032e+01
-4.169873268799999977e+00,-2.932216187699999921e+00,1.557863881799999994e+01
-4.451758142600000134e+00,-2.401166869199999887e+00,1.553735391190000037e+01
-3.728046366400000089e+00,-2.682125331900000020e+00,1.449310820540000044e+01
-3.877108067200000008e+00,-3.171932968700000188e+00,1.529015888029999992e+01
-3.756962800600000207e+00,-2.795230986099999981e+00,1.466694840619999951e+01
-3.927479834700000172e+00,-3.343227250800000050e+00,1.556564009769999934e+01
-3.611083391100000206e+00,-2.804373879899999977e+00,1.440599406830000007e+01
-4.008651950299999989e+00,-2.116851620699999881e+00,1.441308577460000073e+01
-4.057866037200000164e+00,-3.269479762600000061e+00,1.572919805869999976e+01
-3.873132340200000190e+00,-2.831482448000000041e+00,1.492101470000000063e+01
-3.489497265999999875e+00,-3.167062050000000184e+00,1.456579647999999949e+01
-3.978116963000000172e+00,-2.825190582399999872e+00,1.510912097759999995e+01
-3.855456860799999941e+00,-3.302616987299999973e+00,1.538885314630000067e+01
-4.069932427000000352e+00,-2.480758623299999854e+00,1.491348035609999911e+01
-3.968216490100000104e+00,-3.147281980499999854e+00,1.543301011650000021e+01
-3.840965356399999919e+00,-3.091130998000000130e+00,1.513723714099999995e+01
-4.109101661200000422e+00,-2.676169732600000017e+00,1.519380288290000003e+01
-4.020066334500000060e+00,-2.656179114399999985e+00,1.500736134639999975e+01
-4.172354163399999649e+00,-2.360847841700000060e+00,1.497609831860000007e+01
-3.687834221700000192e+00,-3.144753994199999791e+00,1.491009287950000051e+01
-4.124441138799999962e+00,-2.029730165700000200e+00,1.453534856679999976e+01
-3.921824458700000182e+00,-2.410042262899999788e+00,1.456353151389999923e+01
-4.044949664299999803e+00,-1.836448822900000000e+00,1.418247633630000060e+01
-3.387188359500000079e+00,-3.086973584299999906e+00,1.429086696759999953e+01
-3.332522948299999843e+00,-2.699541254500000154e+00,1.377775431040000065e+01
-3.283680568599999905e+00,-2.306417056199999926e+00,1.326939758880000042e+01
-3.644260394599999842e+00,-2.487293865399999859e+00,1.413062128410000007e+01
-3.040255037300000129e+00,-2.594674133499999868e+00,1.312404525670000055e+01
-3.359302738599999838e+00,-2.358903519700000118e+00,1.346547996670000025e+01
-3.207883503900000211e+00,-3.000486527700000128e+00,1.386628151140000043e+01
-3.721402394500000099e+00,-2.053997981699999809e+00,1.381333094640000070e+01
-2.835164617699999834e+00,-2.724960210999999966e+00,1.288196024099999981e+01
-3.571708067499999917e+00,-2.411029012799999816e+00,1.391496779629999914e+01
-3.799596369000000085e+00,-2.145124684799999848e+00,1.405524422210000068e+01
-3.835162593400000208e+00,-2.331546041699999794e+00,1.431932564699999944e+01
-3.591847269100000073e+00,-2.176336216300000181e+00,1.370294958670000085e+01
-3.417992428499999846e+00,-2.821066982700000114e+00,1.406546866479999913e+01
-3.386326011700000027e+00,-2.530666478700000166e+00,1.369813468040000082e+01
-2.987482728199999826e+00,-2.523225763600000171e+00,1.295020983540000081e+01
-3.677766593799999928e+00,-2.241160589600000197e+00,1.393124769249999950e+01
-3.633544763699999791e+00,-2.638017504900000088e+00,1.427089841479999954e+01
-3.765183323300000051e+00,-2.294757153599999988e+00,1.415039342290000057e+01
